"Polymer_manual_aug_str,T_K,P_Mpa",exp_CO2_sol_g_g
C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C|423.15|2.676|,0.01851
C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C|423.15|2.676|,0.01851
C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C|423.15|2.676|,0.01851
C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C|423.15|2.676|,0.01851
C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O|423.15|2.676|,0.01851
C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O|423.15|2.676|,0.01851
O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C|423.15|2.676|,0.01851
C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C|423.15|2.676|,0.01851
C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C|423.15|2.676|,0.01851
C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C|423.15|2.676|,0.01851
C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO|423.15|2.676|,0.01851
CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C|423.15|4.118|,0.02863
C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O|423.15|4.118|,0.02863
C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C|423.15|4.118|,0.02863
C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C|423.15|4.118|,0.02863
C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O|423.15|4.118|,0.02863
C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O|423.15|4.118|,0.02863
O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C|423.15|4.118|,0.02863
C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C|423.15|4.118|,0.02863
C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C|423.15|4.118|,0.02863
C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C|423.15|4.118|,0.02863
C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O|423.15|4.118|,0.02863
O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O|423.15|4.118|,0.02863
C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C|423.15|4.118|,0.02863
C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C|423.15|4.118|,0.02863
C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C|423.15|4.118|,0.02863
C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C|423.15|4.118|,0.02863
C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O|423.15|4.118|,0.02863
C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O|423.15|4.118|,0.02863
O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C|423.15|4.118|,0.02863
C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C|423.15|4.118|,0.02863
C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C|423.15|4.118|,0.02863
C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C|423.15|4.118|,0.02863
C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO|423.15|4.118|,0.02863
CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C|423.15|4.684|,0.03263
C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O|423.15|4.684|,0.03263
C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C|423.15|4.684|,0.03263
C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C|423.15|4.684|,0.03263
C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O|423.15|4.684|,0.03263
C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O|423.15|4.684|,0.03263
O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C|423.15|4.684|,0.03263
C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C|423.15|4.684|,0.03263
C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C|423.15|4.684|,0.03263
C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C|423.15|4.684|,0.03263
C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O|423.15|4.684|,0.03263
O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O|423.15|4.684|,0.03263
C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C|423.15|4.684|,0.03263
C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C|423.15|4.684|,0.03263
C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C|423.15|4.684|,0.03263
C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C|423.15|4.684|,0.03263
C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O|423.15|4.684|,0.03263
C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O|423.15|4.684|,0.03263
O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C|423.15|4.684|,0.03263
C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C|423.15|4.684|,0.03263
C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C|423.15|4.684|,0.03263
C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C|423.15|4.684|,0.03263
C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO|423.15|4.684|,0.03263
CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C|423.15|6.098|,0.04264
C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O|423.15|6.098|,0.04264
C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C|423.15|6.098|,0.04264
C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C|423.15|6.098|,0.04264
C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O|423.15|6.098|,0.04264
C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O|423.15|6.098|,0.04264
O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C|423.15|6.098|,0.04264
C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C|423.15|6.098|,0.04264
C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C|423.15|6.098|,0.04264
C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C|423.15|6.098|,0.04264
C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O|423.15|6.098|,0.04264
O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O|423.15|6.098|,0.04264
C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C|423.15|6.098|,0.04264
C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C|423.15|6.098|,0.04264
C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C|423.15|6.098|,0.04264
C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C|423.15|6.098|,0.04264
C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O|423.15|6.098|,0.04264
C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O|423.15|6.098|,0.04264
O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C|423.15|6.098|,0.04264
C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C|423.15|6.098|,0.04264
C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C|423.15|6.098|,0.04264
C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C|423.15|6.098|,0.04264
C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO|423.15|6.098|,0.04264
CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C|423.15|6.7|,0.04692
C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O|423.15|6.7|,0.04692
C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C|423.15|6.7|,0.04692
C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C|423.15|6.7|,0.04692
C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O|423.15|6.7|,0.04692
C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O|423.15|6.7|,0.04692
O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C|423.15|6.7|,0.04692
C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C|423.15|6.7|,0.04692
C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C|423.15|6.7|,0.04692
C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C|423.15|6.7|,0.04692
C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O|423.15|6.7|,0.04692
O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O|423.15|6.7|,0.04692
C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C|423.15|6.7|,0.04692
C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C|423.15|6.7|,0.04692
C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C|423.15|6.7|,0.04692
C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C|423.15|6.7|,0.04692
C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O|423.15|6.7|,0.04692
C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O|423.15|6.7|,0.04692
O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C|423.15|6.7|,0.04692
C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C|423.15|6.7|,0.04692
C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C|423.15|6.7|,0.04692
C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C|423.15|6.7|,0.04692
C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO|423.15|6.7|,0.04692
CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C|423.15|8.177|,0.05749
C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O|423.15|8.177|,0.05749
C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C|423.15|8.177|,0.05749
C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C|423.15|8.177|,0.05749
C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O|423.15|8.177|,0.05749
C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O|423.15|8.177|,0.05749
O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C|423.15|8.177|,0.05749
C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C|423.15|8.177|,0.05749
C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C|423.15|8.177|,0.05749
C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C|423.15|8.177|,0.05749
C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O|423.15|8.177|,0.05749
O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O|423.15|8.177|,0.05749
C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C|423.15|8.177|,0.05749
C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C|423.15|8.177|,0.05749
C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C|423.15|8.177|,0.05749
C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C|423.15|8.177|,0.05749
C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O|423.15|8.177|,0.05749
C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O|423.15|8.177|,0.05749
O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C|423.15|8.177|,0.05749
C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C|423.15|8.177|,0.05749
C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C|423.15|8.177|,0.05749
C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C|423.15|8.177|,0.05749
C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO|423.15|8.177|,0.05749
CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C|423.15|12.314|,0.08649
C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O|423.15|12.314|,0.08649
C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C|423.15|12.314|,0.08649
C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C|423.15|12.314|,0.08649
C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O|423.15|12.314|,0.08649
C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O|423.15|12.314|,0.08649
O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C|423.15|12.314|,0.08649
C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C|423.15|12.314|,0.08649
C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C|423.15|12.314|,0.08649
C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C|423.15|12.314|,0.08649
C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O|423.15|12.314|,0.08649
O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O|423.15|12.314|,0.08649
C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C|423.15|12.314|,0.08649
C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C|423.15|12.314|,0.08649
C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C|423.15|12.314|,0.08649
C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C|423.15|12.314|,0.08649
C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O|423.15|12.314|,0.08649
C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O|423.15|12.314|,0.08649
O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C|423.15|12.314|,0.08649
C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C|423.15|12.314|,0.08649
C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C|423.15|12.314|,0.08649
C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C|423.15|12.314|,0.08649
C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO|423.15|12.314|,0.08649
CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C|423.15|16.027|,0.1115
C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O|423.15|16.027|,0.1115
C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C|423.15|16.027|,0.1115
C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C|423.15|16.027|,0.1115
C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O|423.15|16.027|,0.1115
C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O|423.15|16.027|,0.1115
O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C|423.15|16.027|,0.1115
C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C|423.15|16.027|,0.1115
C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C|423.15|16.027|,0.1115
C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C|423.15|16.027|,0.1115
C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O|423.15|16.027|,0.1115
O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O|423.15|16.027|,0.1115
C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C|423.15|16.027|,0.1115
C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C|423.15|16.027|,0.1115
C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C|423.15|16.027|,0.1115
C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C|423.15|16.027|,0.1115
C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O|423.15|16.027|,0.1115
C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O|423.15|16.027|,0.1115
O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C|423.15|16.027|,0.1115
C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C|423.15|16.027|,0.1115
C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C|423.15|16.027|,0.1115
C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C|423.15|16.027|,0.1115
C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO|423.15|16.027|,0.1115
CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C|453.15|4.126|,0.02357
C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O|453.15|4.126|,0.02357
C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C|453.15|4.126|,0.02357
C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C|453.15|4.126|,0.02357
C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O|453.15|4.126|,0.02357
C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O|453.15|4.126|,0.02357
O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C|453.15|4.126|,0.02357
C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C|453.15|4.126|,0.02357
C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C|453.15|4.126|,0.02357
C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C|453.15|4.126|,0.02357
C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O|453.15|4.126|,0.02357
O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O|453.15|4.126|,0.02357
C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C|453.15|4.126|,0.02357
C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C|453.15|4.126|,0.02357
C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C|453.15|4.126|,0.02357
C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C|453.15|4.126|,0.02357
C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O|453.15|4.126|,0.02357
C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C.O|453.15|4.126|,0.02357
O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C.C|453.15|4.126|,0.02357
C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C.C|453.15|4.126|,0.02357
C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C.C|453.15|4.126|,0.02357
C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO.C|453.15|4.126|,0.02357
C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C.CO|453.15|4.126|,0.02357
CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O.C|453.15|4.698|,0.02689
C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C.C=O|453.15|4.698|,0.02689
C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C.C|453.15|4.698|,0.02689
C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O.C|453.15|4.698|,0.02689
C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O.C=O|453.15|4.698|,0.02689
C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C.O|453.15|4.698|,0.02689
O.C=O.C.C.C=O.C.CO.C.C.C.C.O.C=O.C.C.C.C.C=O.O.C.C.C.C|453.15|4.698|,0.02689
